日付,人数,都道府県名,カテゴリ
2022-07-28,8647.0,岩手県,接種者数
2022-07-28,2757.0,島根県,接種者数
2022-07-28,14725.0,広島県,接種者数
2022-07-28,3674.0,徳島県,接種者数
2022-07-28,9615.0,愛媛県,接種者数
2022-07-28,33866.0,愛知県,接種者数
2022-07-28,10252.0,新潟県,接種者数
2022-07-28,71165.0,東京都,接種者数
2022-07-28,9107.0,栃木県,接種者数
2022-07-28,5174.0,沖縄県,接種者数
2022-07-28,6783.0,滋賀県,接種者数
2022-07-28,11739.0,熊本県,接種者数
2022-07-28,5621.0,石川県,接種者数
2022-07-28,47565.0,神奈川県,接種者数
2022-07-28,4260.0,福井県,接種者数
2022-07-28,28213.0,福岡県,接種者数
2022-07-28,10402.0,福島県,接種者数
2022-07-28,3598.0,秋田県,接種者数
2022-07-28,10667.0,群馬県,接種者数
2022-07-28,16336.0,茨城県,接種者数
2022-07-28,9885.0,長崎県,接種者数
2022-07-28,12878.0,長野県,接種者数
2022-07-28,8158.0,青森県,接種者数
2022-07-28,16348.0,静岡県,接種者数
2022-07-28,3791.0,香川県,接種者数
2022-07-28,3698.0,高知県,接種者数
2022-07-28,2663.0,鳥取県,接種者数
2022-07-28,9197.0,鹿児島県,接種者数
2022-07-29,10502.0,三重県,接種者数
2022-07-29,15034.0,京都府,接種者数
2022-07-29,6579.0,佐賀県,接種者数
2022-07-29,35283.0,兵庫県,接種者数
2022-07-29,39124.0,北海道,接種者数
2022-07-29,45041.0,千葉県,接種者数
2022-07-29,6545.0,和歌山県,接種者数
2022-07-29,50553.0,埼玉県,接種者数
2022-07-29,8979.0,大分県,接種者数
2022-07-29,59176.0,大阪府,接種者数
2022-07-29,9383.0,奈良県,接種者数
2022-07-29,16320.0,宮城県,接種者数
2022-07-29,7610.0,宮崎県,接種者数
2022-07-29,8008.0,富山県,接種者数
2022-07-29,12651.0,山口県,接種者数
2022-07-29,6294.0,山形県,接種者数
2022-07-29,5221.0,山梨県,接種者数
2022-07-29,15261.0,岐阜県,接種者数
2022-07-29,14302.0,岡山県,接種者数
2022-07-29,9026.0,岩手県,接種者数
2022-07-29,4617.0,島根県,接種者数
2022-07-29,20193.0,広島県,接種者数
2022-07-29,6395.0,徳島県,接種者数
2022-07-29,10178.0,愛媛県,接種者数
2022-07-29,52366.0,愛知県,接種者数
2022-07-29,12874.0,新潟県,接種者数
2022-07-29,96675.0,東京都,接種者数
2022-07-29,15044.0,栃木県,接種者数
2022-07-29,6075.0,沖縄県,接種者数
2022-07-29,9673.0,滋賀県,接種者数
2022-07-29,12241.0,熊本県,接種者数
2022-07-29,6900.0,石川県,接種者数
2022-07-29,68872.0,神奈川県,接種者数
2022-07-29,6050.0,福井県,接種者数
2022-07-29,34932.0,福岡県,接種者数
2022-07-29,14606.0,福島県,接種者数
2022-07-29,3832.0,秋田県,接種者数
2022-07-29,13198.0,群馬県,接種者数
2022-07-29,21385.0,茨城県,接種者数
2022-07-29,10545.0,長崎県,接種者数
2022-07-29,17304.0,長野県,接種者数
2022-07-29,9742.0,青森県,接種者数
2022-07-29,28325.0,静岡県,接種者数
2022-07-29,6451.0,香川県,接種者数
2022-07-29,4209.0,高知県,接種者数
2022-07-29,3571.0,鳥取県,接種者数
2022-07-29,10755.0,鹿児島県,接種者数
2022-07-30,14440.0,三重県,接種者数
2022-07-30,22157.0,京都府,接種者数
2022-07-30,5541.0,佐賀県,接種者数
2022-07-30,41502.0,兵庫県,接種者数
2022-07-30,31086.0,北海道,接種者数
2022-07-30,42784.0,千葉県,接種者数
2022-07-30,7039.0,和歌山県,接種者数
2022-07-30,50115.0,埼玉県,接種者数
2022-07-30,6890.0,大分県,接種者数
2022-07-30,58803.0,大阪府,接種者数
2022-07-30,13356.0,奈良県,接種者数
2022-07-30,17742.0,宮城県,接種者数
2022-07-30,5314.0,宮崎県,接種者数
2022-07-30,8951.0,富山県,接種者数
2022-07-30,9104.0,山口県,接種者数
2022-07-30,8314.0,山形県,接種者数
2022-07-30,8310.0,山梨県,接種者数
2022-07-30,21078.0,岐阜県,接種者数
2022-07-30,14025.0,岡山県,接種者数
2022-07-30,8782.0,岩手県,接種者数
2022-07-30,3714.0,島根県,接種者数
2022-07-30,20466.0,広島県,接種者数
2022-07-30,6246.0,徳島県,接種者数
2022-07-30,11782.0,愛媛県,接種者数
2022-07-30,56022.0,愛知県,接種者数
2022-07-30,18505.0,新潟県,接種者数
2022-07-30,88903.0,東京都,接種者数
2022-07-30,15368.0,栃木県,接種者数
2022-07-30,8214.0,沖縄県,接種者数
2022-07-30,10996.0,滋賀県,接種者数
2022-07-30,8621.0,熊本県,接種者数
2022-07-30,7866.0,石川県,接種者数
2022-07-30,70968.0,神奈川県,接種者数
2022-07-30,6122.0,福井県,接種者数
2022-07-30,33511.0,福岡県,接種者数
2022-07-30,13503.0,福島県,接種者数
2022-07-30,7806.0,秋田県,接種者数
2022-07-30,9845.0,群馬県,接種者数
2022-07-30,18751.0,茨城県,接種者数
2022-07-30,8359.0,長崎県,接種者数
2022-07-30,20497.0,長野県,接種者数
2022-07-30,8272.0,青森県,接種者数
2022-07-30,25070.0,静岡県,接種者数
2022-07-30,6981.0,香川県,接種者数
2022-07-30,5058.0,高知県,接種者数
2022-07-30,5776.0,鳥取県,接種者数
2022-07-30,9738.0,鹿児島県,接種者数
2022-07-31,7485.0,三重県,接種者数
2022-07-31,14600.0,京都府,接種者数
2022-07-31,1468.0,佐賀県,接種者数
2022-07-31,24073.0,兵庫県,接種者数
2022-07-31,17633.0,北海道,接種者数
2022-07-31,29126.0,千葉県,接種者数
2022-07-31,5957.0,和歌山県,接種者数
2022-07-31,23157.0,埼玉県,接種者数
2022-07-31,2249.0,大分県,接種者数
2022-07-31,23268.0,大阪府,接種者数
2022-07-31,8238.0,奈良県,接種者数
2022-07-31,13841.0,宮城県,接種者数
2022-07-31,2250.0,宮崎県,接種者数
2022-07-31,2220.0,富山県,接種者数
2022-07-31,4175.0,山口県,接種者数
2022-07-31,5466.0,山形県,接種者数
2022-07-31,7057.0,山梨県,接種者数
2022-07-31,10387.0,岐阜県,接種者数
2022-07-31,3659.0,岡山県,接種者数
2022-07-31,3754.0,岩手県,接種者数
2022-07-31,1889.0,島根県,接種者数
2022-07-31,10283.0,広島県,接種者数
2022-07-31,2035.0,徳島県,接種者数
2022-07-31,7661.0,愛媛県,接種者数
2022-07-31,15228.0,愛知県,接種者数
2022-07-31,13538.0,新潟県,接種者数
2022-07-31,45458.0,東京都,接種者数
2022-07-31,7059.0,栃木県,接種者数
2022-07-31,4482.0,沖縄県,接種者数
2022-07-31,3865.0,滋賀県,接種者数
2022-07-31,4512.0,熊本県,接種者数
2022-07-31,3640.0,石川県,接種者数
2022-07-31,30320.0,神奈川県,接種者数
2022-07-31,1549.0,福井県,接種者数
2022-07-31,17830.0,福岡県,接種者数
2022-07-31,6590.0,福島県,接種者数
2022-07-31,5442.0,秋田県,接種者数
2022-07-31,3363.0,群馬県,接種者数
2022-07-31,9804.0,茨城県,接種者数
2022-07-31,7703.0,長崎県,接種者数
2022-07-31,10146.0,長野県,接種者数
2022-07-31,2190.0,青森県,接種者数
2022-07-31,12055.0,静岡県,接種者数
2022-07-31,2560.0,香川県,接種者数
2022-07-31,3301.0,高知県,接種者数
2022-07-31,2363.0,鳥取県,接種者数
2022-07-31,5073.0,鹿児島県,接種者数
2022-08-01,7553.0,三重県,接種者数
2022-08-01,11132.0,京都府,接種者数
2022-08-01,4229.0,佐賀県,接種者数
2022-08-01,23260.0,兵庫県,接種者数
2022-08-01,27692.0,北海道,接種者数
2022-08-01,27513.0,千葉県,接種者数
2022-08-01,4375.0,和歌山県,接種者数
2022-08-01,38228.0,埼玉県,接種者数
2022-08-01,6650.0,大分県,接種者数
2022-08-01,38472.0,大阪府,接種者数
2022-08-01,6375.0,奈良県,接種者数
2022-08-01,10254.0,宮城県,接種者数
2022-08-01,5341.0,宮崎県,接種者数
2022-08-01,5716.0,富山県,接種者数
2022-08-01,8692.0,山口県,接種者数
2022-08-01,6070.0,山形県,接種者数
2022-08-01,3137.0,山梨県,接種者数
2022-08-01,9182.0,岐阜県,接種者数
2022-08-01,8825.0,岡山県,接種者数
2022-08-01,6706.0,岩手県,接種者数
2022-08-01,2759.0,島根県,接種者数
2022-08-01,13335.0,広島県,接種者数
2022-08-01,3448.0,徳島県,接種者数
2022-08-01,7970.0,愛媛県,接種者数
2022-08-01,34574.0,愛知県,接種者数
2022-08-01,9741.0,新潟県,接種者数
2022-08-01,52458.0,東京都,接種者数
2022-08-01,9225.0,栃木県,接種者数
2022-08-01,3734.0,沖縄県,接種者数
2022-08-01,5587.0,滋賀県,接種者数
2022-08-01,9848.0,熊本県,接種者数
2022-08-01,5270.0,石川県,接種者数
2022-08-01,44271.0,神奈川県,接種者数
2022-08-01,3372.0,福井県,接種者数
2022-08-01,20024.0,福岡県,接種者数
2022-08-01,9826.0,福島県,接種者数
2022-08-01,3922.0,秋田県,接種者数
2022-08-01,8817.0,群馬県,接種者数
2022-08-01,16303.0,茨城県,接種者数
2022-08-01,5913.0,長崎県,接種者数
2022-08-01,11541.0,長野県,接種者数
2022-08-01,7058.0,青森県,接種者数
2022-08-01,16353.0,静岡県,接種者数
2022-08-01,3923.0,香川県,接種者数
2022-08-01,3308.0,高知県,接種者数
2022-08-01,2366.0,鳥取県,接種者数
2022-08-01,8539.0,鹿児島県,接種者数
2022-08-02,9184.0,三重県,接種者数
2022-08-02,12474.0,京都府,接種者数
2022-08-02,5562.0,佐賀県,接種者数
2022-08-02,25843.0,兵庫県,接種者数
2022-08-02,32172.0,北海道,接種者数
2022-08-02,33211.0,千葉県,接種者数
2022-08-02,5389.0,和歌山県,接種者数
2022-08-02,43032.0,埼玉県,接種者数
2022-08-02,8077.0,大分県,接種者数
2022-08-02,41219.0,大阪府,接種者数
2022-08-02,6766.0,奈良県,接種者数
2022-08-02,11954.0,宮城県,接種者数
2022-08-02,6217.0,宮崎県,接種者数
2022-08-02,6353.0,富山県,接種者数
2022-08-02,9341.0,山口県,接種者数
2022-08-02,6210.0,山形県,接種者数
2022-08-02,3944.0,山梨県,接種者数
2022-08-02,10721.0,岐阜県,接種者数
2022-08-02,10760.0,岡山県,接種者数
2022-08-02,8278.0,岩手県,接種者数
2022-08-02,3894.0,島根県,接種者数
2022-08-02,15249.0,広島県,接種者数
2022-08-02,3745.0,徳島県,接種者数
2022-08-02,8544.0,愛媛県,接種者数
2022-08-02,35794.0,愛知県,接種者数
2022-08-02,10523.0,新潟県,接種者数
2022-08-02,61693.0,東京都,接種者数
2022-08-02,10705.0,栃木県,接種者数
2022-08-02,3585.0,沖縄県,接種者数
2022-08-02,5667.0,滋賀県,接種者数
2022-08-02,10835.0,熊本県,接種者数
2022-08-02,5163.0,石川県,接種者数
2022-08-02,46709.0,神奈川県,接種者数
2022-08-02,3553.0,福井県,接種者数
2022-08-02,24538.0,福岡県,接種者数
2022-08-02,9927.0,福島県,接種者数
2022-08-02,4335.0,秋田県,接種者数
2022-08-02,10994.0,群馬県,接種者数
2022-08-02,16903.0,茨城県,接種者数
2022-08-02,8037.0,長崎県,接種者数
2022-08-02,14363.0,長野県,接種者数
2022-08-02,6929.0,青森県,接種者数
2022-08-02,19647.0,静岡県,接種者数
2022-08-02,4966.0,香川県,接種者数
2022-08-02,3671.0,高知県,接種者数
2022-08-02,2291.0,鳥取県,接種者数
2022-08-02,9394.0,鹿児島県,接種者数
2022-08-03,8560.0,三重県,接種者数
2022-08-03,12825.0,京都府,接種者数
2022-08-03,4910.0,佐賀県,接種者数
2022-08-03,25143.0,兵庫県,接種者数
2022-08-03,32275.0,北海道,接種者数
2022-08-03,30987.0,千葉県,接種者数
2022-08-03,5052.0,和歌山県,接種者数
2022-08-03,38301.0,埼玉県,接種者数
2022-08-03,6687.0,大分県,接種者数
2022-08-03,38687.0,大阪府,接種者数
2022-08-03,6716.0,奈良県,接種者数
2022-08-03,11065.0,宮城県,接種者数
2022-08-03,5828.0,宮崎県,接種者数
2022-08-03,5454.0,富山県,接種者数
2022-08-03,11089.0,山口県,接種者数
2022-08-03,6389.0,山形県,接種者数
2022-08-03,3647.0,山梨県,接種者数
2022-08-03,11213.0,岐阜県,接種者数
2022-08-03,10721.0,岡山県,接種者数
2022-08-03,7018.0,岩手県,接種者数
2022-08-03,3447.0,島根県,接種者数
2022-08-03,14323.0,広島県,接種者数
2022-08-03,4027.0,徳島県,接種者数
2022-08-03,8194.0,愛媛県,接種者数
2022-08-03,33368.0,愛知県,接種者数
2022-08-03,10085.0,新潟県,接種者数
2022-08-03,63152.0,東京都,接種者数
2022-08-03,9425.0,栃木県,接種者数
2022-08-03,4372.0,沖縄県,接種者数
2022-08-03,5968.0,滋賀県,接種者数
2022-08-03,10598.0,熊本県,接種者数
2022-08-03,5881.0,石川県,接種者数
2022-08-03,46890.0,神奈川県,接種者数
2022-08-03,3562.0,福井県,接種者数
2022-08-03,26352.0,福岡県,接種者数
2022-08-03,11412.0,福島県,接種者数
2022-08-03,4732.0,秋田県,接種者数
2022-08-03,9467.0,群馬県,接種者数
2022-08-03,17110.0,茨城県,接種者数
2022-08-03,8082.0,長崎県,接種者数
2022-08-03,12020.0,長野県,接種者数
2022-08-03,7524.0,青森県,接種者数
2022-08-03,21235.0,静岡県,接種者数
2022-08-03,4415.0,香川県,接種者数
2022-08-03,3530.0,高知県,接種者数
2022-08-03,2652.0,鳥取県,接種者数
2022-08-03,9234.0,鹿児島県,接種者数
2022-08-04,7766.0,三重県,接種者数
2022-08-04,10922.0,京都府,接種者数
2022-08-04,4827.0,佐賀県,接種者数
2022-08-04,26230.0,兵庫県,接種者数
2022-08-04,32671.0,北海道,接種者数
2022-08-04,29730.0,千葉県,接種者数
2022-08-04,4534.0,和歌山県,接種者数
2022-08-04,38418.0,埼玉県,接種者数
2022-08-04,6111.0,大分県,接種者数
2022-08-04,36365.0,大阪府,接種者数
2022-08-04,6931.0,奈良県,接種者数
2022-08-04,11723.0,宮城県,接種者数
2022-08-04,6905.0,宮崎県,接種者数
2022-08-04,5338.0,富山県,接種者数
2022-08-04,9080.0,山口県,接種者数
2022-08-04,6479.0,山形県,接種者数
2022-08-04,3585.0,山梨県,接種者数
2022-08-04,11075.0,岐阜県,接種者数
2022-08-04,10041.0,岡山県,接種者数
2022-08-04,8484.0,岩手県,接種者数
2022-08-04,4250.0,島根県,接種者数
2022-08-04,13070.0,広島県,接種者数
2022-08-04,3190.0,徳島県,接種者数
2022-08-04,8165.0,愛媛県,接種者数
2022-08-04,32552.0,愛知県,接種者数
2022-08-04,11264.0,新潟県,接種者数
2022-08-04,58394.0,東京都,接種者数
2022-08-04,9467.0,栃木県,接種者数
2022-08-04,3853.0,沖縄県,接種者数
2022-08-04,5785.0,滋賀県,接種者数
2022-08-04,11131.0,熊本県,接種者数
2022-08-04,4943.0,石川県,接種者数
2022-08-04,46207.0,神奈川県,接種者数
2022-08-04,3310.0,福井県,接種者数
2022-08-04,27816.0,福岡県,接種者数
2022-08-04,10973.0,福島県,接種者数
2022-08-04,5024.0,秋田県,接種者数
2022-08-04,9968.0,群馬県,接種者数
2022-08-04,15197.0,茨城県,接種者数
2022-08-04,8167.0,長崎県,接種者数
2022-08-04,12728.0,長野県,接種者数
2022-08-04,7532.0,青森県,接種者数
2022-08-04,18486.0,静岡県,接種者数
2022-08-04,3991.0,香川県,接種者数
2022-08-04,4353.0,高知県,接種者数
2022-08-04,2554.0,鳥取県,接種者数
2022-08-04,9077.0,鹿児島県,接種者数
2022-08-05,10973.0,三重県,接種者数
2022-08-05,17346.0,京都府,接種者数
2022-08-05,7178.0,佐賀県,接種者数
2022-08-05,35440.0,兵庫県,接種者数
2022-08-05,43116.0,北海道,接種者数
2022-08-05,43810.0,千葉県,接種者数
2022-08-05,6700.0,和歌山県,接種者数
2022-08-05,52282.0,埼玉県,接種者数
2022-08-05,9336.0,大分県,接種者数
2022-08-05,58355.0,大阪府,接種者数
2022-08-05,8943.0,奈良県,接種者数
2022-08-05,16154.0,宮城県,接種者数
2022-08-05,8085.0,宮崎県,接種者数
2022-08-05,8397.0,富山県,接種者数
2022-08-05,15329.0,山口県,接種者数
2022-08-05,8273.0,山形県,接種者数
2022-08-05,4569.0,山梨県,接種者数
2022-08-05,15367.0,岐阜県,接種者数
2022-08-05,16130.0,岡山県,接種者数
2022-08-05,10899.0,岩手県,接種者数
2022-08-05,6114.0,島根県,接種者数
2022-08-05,19416.0,広島県,接種者数
2022-08-05,5384.0,徳島県,接種者数
2022-08-05,10547.0,愛媛県,接種者数
2022-08-05,55526.0,愛知県,接種者数
2022-08-05,16974.0,新潟県,接種者数
2022-08-05,88604.0,東京都,接種者数
2022-08-05,14785.0,栃木県,接種者数
2022-08-05,5266.0,沖縄県,接種者数
2022-08-05,9684.0,滋賀県,接種者数
2022-08-05,13243.0,熊本県,接種者数
2022-08-05,7795.0,石川県,接種者数
2022-08-05,69585.0,神奈川県,接種者数
2022-08-05,6046.0,福井県,接種者数
2022-08-05,35141.0,福岡県,接種者数
2022-08-05,13906.0,福島県,接種者数
2022-08-05,5836.0,秋田県,接種者数
2022-08-05,13518.0,群馬県,接種者数
2022-08-05,21409.0,茨城県,接種者数
2022-08-05,10464.0,長崎県,接種者数
2022-08-05,17531.0,長野県,接種者数
2022-08-05,9863.0,青森県,接種者数
2022-08-05,28763.0,静岡県,接種者数
2022-08-05,6459.0,香川県,接種者数
2022-08-05,3986.0,高知県,接種者数
2022-08-05,4357.0,鳥取県,接種者数
2022-08-05,12160.0,鹿児島県,接種者数
2022-08-06,16657.0,三重県,接種者数
2022-08-06,21144.0,京都府,接種者数
2022-08-06,5630.0,佐賀県,接種者数
2022-08-06,40378.0,兵庫県,接種者数
2022-08-06,31831.0,北海道,接種者数
2022-08-06,41411.0,千葉県,接種者数
2022-08-06,8243.0,和歌山県,接種者数
2022-08-06,54335.0,埼玉県,接種者数
2022-08-06,7888.0,大分県,接種者数
2022-08-06,60227.0,大阪府,接種者数
2022-08-06,11880.0,奈良県,接種者数
2022-08-06,12539.0,宮城県,接種者数
2022-08-06,6056.0,宮崎県,接種者数
2022-08-06,9337.0,富山県,接種者数
2022-08-06,10907.0,山口県,接種者数
2022-08-06,8833.0,山形県,接種者数
2022-08-06,7805.0,山梨県,接種者数
2022-08-06,21472.0,岐阜県,接種者数
2022-08-06,14367.0,岡山県,接種者数
2022-08-06,9515.0,岩手県,接種者数
2022-08-06,3869.0,島根県,接種者数
2022-08-06,21082.0,広島県,接種者数
2022-08-06,5953.0,徳島県,接種者数
2022-08-06,10304.0,愛媛県,接種者数
2022-08-06,52976.0,愛知県,接種者数
2022-08-06,20391.0,新潟県,接種者数
2022-08-06,83104.0,東京都,接種者数
2022-08-06,14490.0,栃木県,接種者数
2022-08-06,6730.0,沖縄県,接種者数
2022-08-06,11363.0,滋賀県,接種者数
2022-08-06,10057.0,熊本県,接種者数
2022-08-06,8003.0,石川県,接種者数
2022-08-06,72856.0,神奈川県,接種者数
2022-08-06,5889.0,福井県,接種者数
2022-08-06,33045.0,福岡県,接種者数
2022-08-06,13789.0,福島県,接種者数
2022-08-06,4872.0,秋田県,接種者数
2022-08-06,10514.0,群馬県,接種者数
2022-08-06,22553.0,茨城県,接種者数
2022-08-06,9588.0,長崎県,接種者数
